,ID,A1,CA3,CA5,RCC,ROC,D,Point,end,pred,radius,centre
18174,7334,2.9719331129273976,9.05139121247688,15.21491630122531,62.40611655260664,68.6627048223221,10.216880416216462,POINT (-791070.2664999999 -1160335.9551),False,0,,
18175,7334,3.0391645982014737,9.038271579753363,15.073822987492566,94.51564889007383,73.63717964749398,9.136685658143914,POINT (-791078.0645000003 -1160342.5562999994),False,0,,
18176,7334,3.027173868624492,9.06159637321716,15.11412763026502,110.59817275309469,106.70731848661114,16.155333880154075,POINT (-791085.6050999984 -1160347.7155999988),False,0,,
18177,7334,2.995257906391193,9.103029919136146,15.205592138711042,104.18719078589716,136.3042422509439,14.309578774408909,POINT (-791099.8925999999 -1160355.2562999986),False,1,7.154789387204454,POINT (-791106.6394999996 -1160357.63755)
18178,7334,3.080598144120461,9.139253671885076,15.271283424987375,283.1440908610141,190.2976298150563,20.22506558660661,POINT (-791113.3863999993 -1160360.0188000016),False,1,7.154789387204454,POINT (-791106.6394999996 -1160357.63755)
18179,7334,3.0633976213734218,9.248851649971694,15.299624027158348,287.7309343730984,358.76387819096766,24.761380508054906,POINT (-791132.8332999982 -1160365.5749999993),False,0,,
18180,7334,3.10485588447781,9.223767976646691,15.351037976621502,835.2430996970576,519.3509674140256,36.60304886242695,POINT (-791157.1006000005 -1160370.4968000017),False,0,,
18181,7334,3.055514470795462,9.20704221112762,15.299966832728444,460.3936865969484,625.0036076803866,42.6317622313765,POINT (-791193.2162999995 -1160376.4499000013),False,0,,
18182,7334,3.046671855854348,9.131713326877213,15.224059992278733,308.81664548356724,301.10649832221446,15.958781143412311,POINT (-791235.7208000012 -1160379.7415000014),False,1,,
18183,7334,3.0295270002274024,9.063689637005462,15.13970489244792,153.42785275796749,146.31994462599556,18.410937054326634,POINT (-791251.677099999 -1160379.4600999989),False,0,,
18184,7334,2.9874907809237103,9.03751856579811,15.068762915469025,92.0445455574192,107.3626272867595,9.921895997934495,POINT (-791269.9334000014 -1160377.0788999982),False,0,,
18185,7334,3.020500784646996,8.99256405938727,15.046179467248756,78.4575233476531,60.84556435461754,9.067562683592731,POINT (-791279.4583999999 -1160374.3007000014),False,0,,
18186,7334,2.984572493816564,9.029161686097645,15.03592222423541,69.27297361892292,77.5164115866094,12.66276180910856,POINT (-791287.7928000018 -1160370.7287999988),False,0,,
18187,7334,3.024088407634085,9.027930658664705,15.1416151971073,110.38691411620329,104.46558465952144,13.264154443279732,POINT (-791298.5084999986 -1160363.9820000008),False,0,,
18188,7334,3.0192697572140546,9.13654191864374,15.15015840782169,116.56703290289194,137.8882482049434,15.235447962858403,POINT (-791308.8271999992 -1160355.6475999989),False,1,542.9768825669462,POINT (-791717.5616821283 -1160713.3116554508)
18189,7334,3.093183753795599,9.14149750637104,15.23640915375308,355.1605581156124,479.38314576022987,19.146927949463887,POINT (-791319.4228000008 -1160344.6999000013),False,1,542.9768825669462,POINT (-791717.5616821283 -1160713.3116554508)
18190,7334,3.029043995361386,9.193050988904943,15.285931821514954,121.41535363676026,243.2865602127553,8.161909167106339,POINT (-791332.0573000014 -1160330.3132999986),False,1,542.9768825669462,POINT (-791717.5616821283 -1160713.3116554508)
